sl.no,word,mood,score
6162,trivialize,negative,-1
6163,trivially,positive,1
6164,trophy,positive,1
6165,trouble,negative,-1
6166,troubled,negative,-1
6167,trouble-free,positive,1
6168,troublemaker,negative,-1
6169,troubles,negative,-1
6170,troublesome,negative,-1
6171,troublesomely,negative,-1
6172,troubling,negative,-1
6173,troublingly,negative,-1
6174,truant,negative,-1
6175,true ,positive,1
6176,trump,positive,1
6177,trumpet,positive,1
6178,trust,positive,1
6179,trusted,positive,1
6180,trusting,positive,1
6181,trustingly,positive,1
6182,trustworthiness,positive,1
6183,trustworthy,positive,1
6184,trusty,positive,1
6185,truthful,positive,1
6186,truthfully,positive,1
6187,truthfulness,positive,1
6188,tumble,negative,-1
6189,tumbled,negative,-1
6190,tumbles,negative,-1
6191,tumultuous,negative,-1
6192,turbulent,negative,-1
6193,turmoil,negative,-1
6194,twinkly,positive,1
6195,twist,negative,-1
6196,twisted,negative,-1
6197,twists,negative,-1
6198,two-faced,negative,-1
6199,two-faces,negative,-1
6200,tyrannical,negative,-1
6201,tyrannically,negative,-1
6202,tyranny,negative,-1
6203,tyrant,negative,-1
6204,ugh,negative,-1
6205,uglier,negative,-1
6206,ugliest,negative,-1
6207,ugliness,negative,-1
6208,ugly,negative,-1
6209,ulterior,negative,-1
6210,ultimatum,negative,-1
6211,ultimatums,negative,-1
6212,ultra-crisp,positive,1
6213,ultra-hardline,negative,-1
6214,unabashed,positive,1
6215,unabashedly,positive,1
6216,unable,negative,-1
6217,unacceptable,negative,-1
6218,unacceptablely,negative,-1
6219,unacceptably,negative,-1
6220,unaccessible,negative,-1
6221,unaccustomed,negative,-1
6222,unachievable,negative,-1
6223,unaffected,positive,1
6224,unaffordable,negative,-1
6225,unappealing,negative,-1
6226,unassailable,positive,1
6227,unattractive,negative,-1
6228,unauthentic,negative,-1
6229,unavailable,negative,-1
6230,unavoidably,negative,-1
6231,unbearable,negative,-1
6232,unbearablely,negative,-1
6233,unbeatable,positive,1
6234,unbelievable,negative,-1
6235,unbelievably,negative,-1
6236,unbiased,positive,1
6237,unbound,positive,1
6238,uncaring,negative,-1
6239,uncertain,negative,-1
6240,uncivil,negative,-1
6241,uncivilized,negative,-1
6242,unclean,negative,-1
6243,unclear,negative,-1
6244,uncollectible,negative,-1
6245,uncomfortable,negative,-1
6246,uncomfortably,negative,-1
6247,uncomfy,negative,-1
6248,uncompetitive,negative,-1
6249,uncomplicated,positive,1
6250,uncompromising,negative,-1
6251,uncompromisingly,negative,-1
6252,unconditional,positive,1
6253,unconfirmed,negative,-1
6254,unconstitutional,negative,-1
6255,uncontrolled,negative,-1
6256,unconvincing,negative,-1
6257,unconvincingly,negative,-1
6258,uncooperative,negative,-1
6259,uncouth,negative,-1
6260,uncreative,negative,-1
6261,undamaged,positive,1
6262,undaunted,positive,1
6263,undecided,negative,-1
6264,undefined,negative,-1
6265,undependability,negative,-1
6266,undependable,negative,-1
6267,undercut,negative,-1
6268,undercuts,negative,-1
6269,undercutting,negative,-1
6270,underdog,negative,-1
6271,underestimate,negative,-1
6272,underlings,negative,-1
6273,undermine,negative,-1
6274,undermined,negative,-1
6275,undermines,negative,-1
6276,undermining,negative,-1
6277,underpaid,negative,-1
6278,underpowered,negative,-1
6279,undersized,negative,-1
6280,understandable,positive,1
6281,undesirable,negative,-1
6282,undetermined,negative,-1
6283,undid,negative,-1
6284,undignified,negative,-1
6285,undisputable,positive,1
6286,undisputably,positive,1
6287,undisputed,positive,1
6288,undissolved,negative,-1
6289,undocumented,negative,-1
6290,undone,negative,-1
6291,undue,negative,-1
6292,unease,negative,-1
6293,uneasily,negative,-1
6294,uneasiness,negative,-1
6295,uneasy,negative,-1
6296,uneconomical,negative,-1
6297,unemployed,negative,-1
6298,unencumbered,positive,1
6299,unequal,negative,-1
6300,unequivocal,positive,1
6301,unequivocally,positive,1
6302,unethical,negative,-1
6303,uneven,negative,-1
6304,uneventful,negative,-1
6305,unexpected,negative,-1
6306,unexpectedly,negative,-1
6307,unexplained,negative,-1
6308,unfairly,negative,-1
6309,unfaithful,negative,-1
6310,unfaithfully,negative,-1
6311,unfamiliar,negative,-1
6312,unfavorable,negative,-1
6313,unfazed,positive,1
6314,unfeeling,negative,-1
6315,unfettered,positive,1
6316,unfinished,negative,-1
6317,unfit,negative,-1
6318,unforeseen,negative,-1
6319,unforgettable,positive,1
6320,unforgiving,negative,-1
6321,unfortunate,negative,-1
6322,unfortunately,negative,-1
6323,unfounded,negative,-1
6324,unfriendly,negative,-1
6325,unfulfilled,negative,-1
6326,unfunded,negative,-1
6327,ungovernable,negative,-1
6328,ungrateful,negative,-1
6329,unhappily,negative,-1
6330,unhappiness,negative,-1
6331,unhappy,negative,-1
6332,unhealthy,negative,-1
6333,unhelpful,negative,-1
6334,unilateralism,negative,-1
6335,unimaginable,negative,-1
6336,unimaginably,negative,-1
6337,unimportant,negative,-1
6338,uninformed,negative,-1
6339,uninsured,negative,-1
6340,unintelligible,negative,-1
6341,unintelligile,negative,-1
6342,unipolar,negative,-1
6343,unity,positive,1
6344,unjust,negative,-1
6345,unjustifiable,negative,-1
6346,unjustifiably,negative,-1
6347,unjustified,negative,-1
6348,unjustly,negative,-1
6349,unkind,negative,-1
6350,unkindly,negative,-1
6351,unknown,negative,-1
6352,unlamentable,negative,-1
6353,unlamentably,negative,-1
6354,unlawful,negative,-1
6355,unlawfully,negative,-1
6356,unlawfulness,negative,-1
6357,unleash,negative,-1
6358,unlicensed,negative,-1
6359,unlikely,negative,-1
6360,unlimited,positive,1
6361,unlucky,negative,-1
6362,unmatched,positive,1
6363,unmoved,negative,-1
6364,unnatural,negative,-1
6365,unnaturally,negative,-1
6366,unnecessary,negative,-1
6367,unneeded,negative,-1
6368,unnerve,negative,-1
6369,unnerved,negative,-1
6370,unnerving,negative,-1
6371,unnervingly,negative,-1
6372,unnoticed,negative,-1
6373,unobserved,negative,-1
6374,unorthodox,negative,-1
6375,unorthodoxy,negative,-1
6376,unparalleled,positive,1
6377,unpleasant,negative,-1
6378,unpleasantries,negative,-1
6379,unpopular,negative,-1
6380,unpredictable,negative,-1
6381,unprepared,negative,-1
6382,unproductive,negative,-1
6383,unprofitable,negative,-1
6384,unprove,negative,-1
6385,unproved,negative,-1
6386,unproven,negative,-1
6387,unproves,negative,-1
6388,unproving,negative,-1
6389,unqualified,negative,-1
6390,unquestionable,positive,1
6391,unquestionably,positive,1
6392,unravel,negative,-1
6393,unraveled,negative,-1
6394,unreachable,negative,-1
6395,unreadable,negative,-1
6396,unreal,positive,1
6397,unrealistic,negative,-1
6398,unreasonable,negative,-1
6399,unreasonably,negative,-1
6400,unrelenting,negative,-1
6401,unrelentingly,negative,-1
6402,unreliability,negative,-1
6403,unreliable,negative,-1
6404,unresolved,negative,-1
6405,unresponsive,negative,-1
6406,unrest,negative,-1
6407,unrestricted,positive,1
6408,unrivaled,positive,1
6409,unruly,negative,-1
6410,unsafe,negative,-1
6411,unsatisfactory,negative,-1
6412,unsavory,negative,-1
6413,unscrupulous,negative,-1
6414,unscrupulously,negative,-1
6415,unsecure,negative,-1
6416,unseemly,negative,-1
6417,unselfish,positive,1
6418,unsettle,negative,-1
6419,unsettled,negative,-1
6420,unsettling,negative,-1
6421,unsettlingly,negative,-1
6422,unskilled,negative,-1
6423,unsophisticated,negative,-1
6424,unsound,negative,-1
6425,unspeakable,negative,-1
6426,unspeakablely,negative,-1
6427,unspecified,negative,-1
6428,unstable,negative,-1
6429,unsteadily,negative,-1
6430,unsteadiness,negative,-1
6431,unsteady,negative,-1
6432,unsuccessful,negative,-1
6433,unsuccessfully,negative,-1
6434,unsupported,negative,-1
6435,unsupportive,negative,-1
6436,unsure,negative,-1
6437,unsuspecting,negative,-1
6438,unsustainable,negative,-1
6439,untenable,negative,-1
6440,untested,negative,-1
6441,unthinkable,negative,-1
6442,unthinkably,negative,-1
6443,untimely,negative,-1
6444,untouched,negative,-1
6445,untrue,negative,-1
6446,untrustworthy,negative,-1
6447,untruthful,negative,-1
6448,unusable,negative,-1
6449,unusably,negative,-1
6450,unuseable,negative,-1
6451,unuseably,negative,-1
6452,unusual,negative,-1
6453,unusually,negative,-1
6454,unviewable,negative,-1
6455,un-viewable,negative,-1
6456,unwanted,negative,-1
6457,unwarranted,negative,-1
6458,unwatchable,negative,-1
6459,unwavering,positive,1
6460,unwelcome,negative,-1
6461,unwell,negative,-1
6462,unwieldy,negative,-1
6463,unwilling,negative,-1
6464,unwillingly,negative,-1
6465,unwillingness,negative,-1
6466,unwise,negative,-1
6467,unwisely,negative,-1
6468,unworkable,negative,-1
6469,unworthy,negative,-1
6470,unyielding,negative,-1
6471,upbeat,positive,1
6472,upbraid,negative,-1
6473,upgradable,positive,1
6474,upgradeable,positive,1
6475,upgraded,positive,1
6476,upheaval,negative,-1
6477,upheld,positive,1
6478,uphold,positive,1
6479,uplift,positive,1
6480,uplifting,positive,1
6481,upliftingly,positive,1
6482,upliftment,positive,1
6483,uprising,negative,-1
6484,uproar,negative,-1
6485,uproarious,negative,-1
6486,uproariously,negative,-1
6487,uproarous,negative,-1
6488,uproarously,negative,-1
6489,uproot,negative,-1
6490,upscale,positive,1
6491,upset,negative,-1
6492,upseting,negative,-1
6493,upsets,negative,-1
6494,upsetting,negative,-1
6495,upsettingly,negative,-1
6496,urgent,negative,-1
6497,usable,positive,1
6498,useable,positive,1
6499,useful,positive,1
6500,useless,negative,-1
6501,user-friendly,positive,1
6502,user-replaceable,positive,1
6503,usurp,negative,-1
6504,usurper,negative,-1
6505,utterly,negative,-1
6506,vagrant,negative,-1
6507,vague,negative,-1
6508,vagueness,negative,-1
6509,vain,negative,-1
6510,vainly,negative,-1
6511,valiant,positive,1
6512,valiantly,positive,1
6513,valor,positive,1
6514,valuable,positive,1
6515,vanity,negative,-1
6516,variety,positive,1
6517,vehement,negative,-1
6518,vehemently,negative,-1
6519,venerate,positive,1
6520,vengeance,negative,-1
6521,vengeful,negative,-1
6522,vengefully,negative,-1
6523,vengefulness,negative,-1
6524,venom,negative,-1
6525,venomous,negative,-1
6526,venomously,negative,-1
6527,vent,negative,-1
6528,verifiable,positive,1
6529,veritable,positive,1
6530,versatile,positive,1
6531,versatility,positive,1
6532,vestiges,negative,-1
6533,vex,negative,-1
6534,vexation,negative,-1
6535,vexing,negative,-1
6536,vexingly,negative,-1
6537,vibrant,positive,1
6538,vibrantly,positive,1
6539,vibrate,negative,-1
6540,vibrated,negative,-1
6541,vibrates,negative,-1
6542,vibrating,negative,-1
6543,vibration,negative,-1
6544,vice,negative,-1
6545,vicious,negative,-1
6546,viciously,negative,-1
6547,viciousness,negative,-1
6548,victimize,negative,-1
6549,victorious,positive,1
6550,victory,positive,1
6551,viewable,positive,1
6552,vigilance,positive,1
6553,vigilant,positive,1
6554,vile,negative,-1
6555,vileness,negative,-1
6556,vilify,negative,-1
6557,villainous,negative,-1
6558,villainously,negative,-1
6559,villains,negative,-1
6560,villian,negative,-1
6561,villianous,negative,-1
6562,villianously,negative,-1
6563,villify,negative,-1
6564,vindictive,negative,-1
6565,vindictively,negative,-1
6566,vindictiveness,negative,-1
6567,violate,negative,-1
6568,violation,negative,-1
6569,violator,negative,-1
6570,violators,negative,-1
6571,violent,negative,-1
6572,violently,negative,-1
6573,viper,negative,-1
6574,virtue,positive,1
6575,virtuous,positive,1
6576,virtuously,positive,1
6577,virulence,negative,-1
6578,virulent,negative,-1
6579,virulently,negative,-1
6580,virus,negative,-1
6581,visionary,positive,1
6582,vivacious,positive,1
6583,vivid,positive,1
6584,vociferous,negative,-1
6585,vociferously,negative,-1
6586,volatile,negative,-1
6587,volatility,negative,-1
6588,vomit,negative,-1
6589,vomited,negative,-1
6590,vomiting,negative,-1
6591,vomits,negative,-1
6592,vouch,positive,1
6593,vouchsafe,positive,1
6594,vulgar,negative,-1
6595,vulnerable,negative,-1
6596,wack,negative,-1
6597,wail,negative,-1
6598,wallow,negative,-1
6599,wane,negative,-1
6600,waning,negative,-1
6601,wanton,negative,-1
6602,warily,negative,-1
6603,wariness,negative,-1
6604,warlike,negative,-1
6605,war-like,negative,-1
6606,warm,positive,1
6607,warmer,positive,1
6608,warmhearted,positive,1
6609,warmly,positive,1
6610,warmth,positive,1
6611,warned,negative,-1
6612,warning,negative,-1
6613,warp,negative,-1
6614,warped,negative,-1
6615,wary,negative,-1
6616,washed-out,negative,-1
6617,waste,negative,-1
6618,wasted,negative,-1
6619,wasteful,negative,-1
6620,wastefulness,negative,-1
6621,wasting,negative,-1
6622,water-down,negative,-1
6623,watered-down,negative,-1
6624,wayward,negative,-1
6625,weak,negative,-1
6626,weaken,negative,-1
6627,weakening,negative,-1
6628,weaker,negative,-1
6629,weakness,negative,-1
6630,weaknesses,negative,-1
6631,wealthy,positive,1
6632,weariness,negative,-1
6633,wearisome,negative,-1
6634,weary,negative,-1
6635,wedge,negative,-1
6636,weed,negative,-1
6637,weep,negative,-1
6638,weird,negative,-1
6639,weirdly,negative,-1
6640,welcome,positive,1
6641,well,positive,1
6642,well-backlit,positive,1
6643,well-balanced,positive,1
6644,well-behaved,positive,1
6645,wellbeing,positive,1
6646,well-being,positive,1
6647,well-bred,positive,1
6648,well-connected,positive,1
6649,well-educated,positive,1
6650,well-established,positive,1
6651,well-informed,positive,1
6652,well-intentioned,positive,1
6653,well-known,positive,1
6654,well-made,positive,1
6655,well-managed,positive,1
6656,well-mannered,positive,1
6657,well-positioned,positive,1
6658,well-received,positive,1
6659,well-regarded,positive,1
6660,well-rounded,positive,1
6661,well-run,positive,1
6662,well-wishers,positive,1
6663,wheedle,negative,-1
6664,whimper,negative,-1
6665,whine,negative,-1
6666,whining,negative,-1
6667,whiny,negative,-1
6668,whips,negative,-1
6669,whoa,positive,1
6670,wholeheartedly,positive,1
6671,wholesome,positive,1
6672,whooa,positive,1
6673,whoooa,positive,1
6674,whore,negative,-1
6675,whores,negative,-1
6676,wicked,negative,-1
6677,wickedly,negative,-1
6678,wickedness,negative,-1
6679,wieldy,positive,1
6680,wild,negative,-1
6681,wildly,negative,-1
6682,wiles,negative,-1
6683,willing,positive,1
6684,willingly,positive,1
6685,willingness,positive,1
6686,wilt,negative,-1
6687,wily,negative,-1
6688,wimpy,negative,-1
6689,win,positive,1
6690,wince,negative,-1
6691,windfall,positive,1
6692,winnable,positive,1
6693,winner,positive,1
6694,winners,positive,1
6695,winning,positive,1
6696,wins,positive,1
6697,wisdom,positive,1
6698,wise,positive,1
6699,wisely,positive,1
6700,witty,positive,1
6701,wobble,negative,-1
6702,wobbled,negative,-1
6703,wobbles,negative,-1
6704,woe,negative,-1
6705,woebegone,negative,-1
6706,woeful,negative,-1
6707,woefully,negative,-1
6708,womanizer,negative,-1
6709,womanizing,negative,-1
6710,won,positive,1
6711,wonder,positive,1
6712,wonderful,positive,1
6713,wonderfully,positive,1
6714,wonderous,positive,1
6715,wonderously,positive,1
6716,wonders,positive,1
6717,wondrous,positive,1
6718,woo,positive,1
6719,work,positive,1
6720,workable,positive,1
6721,worked,positive,1
6722,works,positive,1
6723,world-famous,positive,1
6724,worn,negative,-1
6725,worried,negative,-1
6726,worriedly,negative,-1
6727,worrier,negative,-1
6728,worries,negative,-1
6729,worrisome,negative,-1
6730,worry,negative,-1
6731,worrying,negative,-1
6732,worryingly,negative,-1
6733,worse,negative,-1
6734,worsen,negative,-1
6735,worsening,negative,-1
6736,worst,negative,-1
6737,worth,positive,1
6738,worthiness,positive,1
6739,worthless,negative,-1
6740,worthlessly,negative,-1
6741,worthlessness,negative,-1
6742,worthwhile,positive,1
6743,worth-while,positive,1
6744,worthy,positive,1
6745,wound,negative,-1
6746,wounds,negative,-1
6747,wow,positive,1
6748,wowed,positive,1
6749,wowing,positive,1
6750,wows,positive,1
6751,wrangle,negative,-1
6752,wrath,negative,-1
6753,wreak,negative,-1
6754,wreaked,negative,-1
6755,wreaks,negative,-1
6756,wreck,negative,-1
6757,wrest,negative,-1
6758,wrestle,negative,-1
6759,wretch,negative,-1
6760,wretched,negative,-1
